_id,YEAR,REGION,AREA,TYPE_EXPENSE,VALUE,UNIT,SOURCE
1895,2565,ภาคเหนือ,รวม,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,77,บาท,สำนักงานสถิติแห่งชาติ
1896,2565,ภาคเหนือ,รวม,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,3628,บาท,สำนักงานสถิติแห่งชาติ
1897,2565,ภาคเหนือ,รวม,เครื่องนุ่งห่มและรองเท้า,280,บาท,สำนักงานสถิติแห่งชาติ
1898,2565,ภาคเหนือ,รวม,ค่าใช้จ่ายส่วนบุคคล,626,บาท,สำนักงานสถิติแห่งชาติ
1899,2565,ภาคเหนือ,รวม,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,286,บาท,สำนักงานสถิติแห่งชาติ
1900,2565,ภาคเหนือ,รวม,การเดินทางและการสื่อสาร,3406,บาท,สำนักงานสถิติแห่งชาติ
1901,2565,ภาคเหนือ,รวม,การศึกษา,232,บาท,สำนักงานสถิติแห่งชาติ
1902,2565,ภาคเหนือ,รวม,การบันเทิง การอ่านและกิจกรรมทางศาสนา,249,บาท,สำนักงานสถิติแห่งชาติ
1903,2565,ภาคเหนือ,รวม,การจัดงานพิธีในโอกาสพิเศษ,172,บาท,สำนักงานสถิติแห่งชาติ
1904,2565,ภาคเหนือ,รวม,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,2105,บาท,สำนักงานสถิติแห่งชาติ
1905,2565,ภาคเหนือ,ในเขตเทศบาล,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,20309,บาท,สำนักงานสถิติแห่งชาติ
1906,2565,ภาคเหนือ,ในเขตเทศบาล,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,17748,บาท,สำนักงานสถิติแห่งชาติ
1907,2565,ภาคเหนือ,ในเขตเทศบาล,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),7020,บาท,สำนักงานสถิติแห่งชาติ
1908,2565,ภาคเหนือ,ในเขตเทศบาล,เครื่องดื่มที่มีแอลกอฮอล์,299,บาท,สำนักงานสถิติแห่งชาติ
1909,2565,ภาคเหนือ,ในเขตเทศบาล,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,81,บาท,สำนักงานสถิติแห่งชาติ
1910,2565,ภาคเหนือ,ในเขตเทศบาล,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,4280,บาท,สำนักงานสถิติแห่งชาติ
1911,2565,ภาคเหนือ,ในเขตเทศบาล,เครื่องนุ่งห่มและรองเท้า,368,บาท,สำนักงานสถิติแห่งชาติ
